timestamp,hour,day_of_week,temperature,rain,traffic_index,taxi_demand
2026-01-04 09:00:00,9,6,29.428450286046985,0,67.3391095952476,89
2026-01-04 10:00:00,10,6,33.911576178966065,0,46.78517098409493,69
2026-01-04 11:00:00,11,6,25.92691912690541,0,67.90282043110115,75
2026-01-04 12:00:00,12,6,24.76602558842725,0,69.3453424200967,81
2026-01-04 13:00:00,13,6,25.992971825661854,0,71.45374025967703,77
2026-01-04 14:00:00,14,6,31.661608470808297,1,74.99811415047245,83
2026-01-04 15:00:00,15,6,29.315004438638738,0,45.859113230797774,72
2026-01-04 16:00:00,16,6,25.880959184931847,0,39.13200909926833,67
2026-01-04 17:00:00,17,6,30.053069732453423,0,54.93192479564683,98
2026-01-04 18:00:00,18,6,28.388310197392162,0,42.270345406257654,94
2026-01-04 19:00:00,19,6,31.874579962131556,0,56.06445000801398,89
2026-01-04 20:00:00,20,6,25.19178762449059,1,62.33515175862948,108
2026-01-04 21:00:00,21,6,26.68935141360893,0,61.30430110952821,77
2026-01-04 22:00:00,22,6,26.431567387471368,0,42.47317322120728,61
2026-01-04 23:00:00,23,6,22.145940207471526,0,30.01161210192517,60
2026-01-05 00:00:00,0,0,29.184481108258304,0,45.83176030773245,68
2026-01-05 01:00:00,1,0,29.044221088719556,0,28.555648644914523,60
2026-01-05 02:00:00,2,0,28.020453826569845,0,73.4058221110285,81
2026-01-05 03:00:00,3,0,27.061651466499413,1,40.75264764427145,78
2026-01-05 04:00:00,4,0,22.338517031798343,0,29.267584833399425,67
2026-01-05 05:00:00,5,0,26.317418708938565,0,21.526865594345054,52
2026-01-05 06:00:00,6,0,26.62914193389292,0,58.749343177189054,76
2026-01-05 07:00:00,7,0,24.790890923113523,0,58.2141390472846,99
2026-01-05 08:00:00,8,0,27.354857153335963,0,40.4362499948775,88
2026-01-05 09:00:00,9,0,29.616203427258153,0,24.30271333085906,85
2026-01-05 10:00:00,10,0,35.54474360484212,0,44.577733693713924,77
2026-01-05 11:00:00,11,0,28.698311251327357,0,38.67304970380361,70
2026-01-05 12:00:00,12,0,29.030201562891058,0,60.627238384100565,75
2026-01-05 13:00:00,13,0,27.70221633693533,0,56.346754967161424,77
2026-01-05 14:00:00,14,0,20.324915138803835,1,41.8756236918524,72
2026-01-05 15:00:00,15,0,27.893944498203133,1,33.0735532552994,68
2026-01-05 16:00:00,16,0,28.240920839764104,0,79.28215796933551,79
2026-01-05 17:00:00,17,0,37.852968449941145,1,47.24009727176689,106
2026-01-05 18:00:00,18,0,27.23055614087551,0,61.29645414681422,95
2026-01-05 19:00:00,19,0,29.20618936933445,0,28.433178054701646,94
2026-01-05 20:00:00,20,0,27.861152921179027,0,49.13538197956387,97
2026-01-05 21:00:00,21,0,23.32528784952187,0,21.652203192167928,51
2026-01-05 22:00:00,22,0,32.571291258060086,0,50.327307074627,71
2026-01-05 23:00:00,23,0,31.007732130747097,1,77.84104442706214,75
2026-01-06 00:00:00,0,1,31.164127788172188,0,43.05240277914801,70
2026-01-06 01:00:00,1,1,24.362450180821043,0,22.339760754494694,63
2026-01-06 02:00:00,2,1,33.61117724374439,0,21.85734745516061,55
2026-01-06 03:00:00,3,1,22.392595748830878,1,43.27920559681217,72
2026-01-06 04:00:00,4,1,30.34742837520108,0,29.601496187791643,71
2026-01-06 05:00:00,5,1,36.76182250323991,0,21.401125779691156,56
2026-01-06 06:00:00,6,1,24.037854699477247,0,65.37281683701062,70
2026-01-06 07:00:00,7,1,25.734809081588914,0,47.51138053291344,96
2026-01-06 08:00:00,8,1,28.398605460350566,1,37.35468631835927,99
2026-01-06 09:00:00,9,1,25.986097383535203,1,74.00499098098885,104
2026-01-06 10:00:00,10,1,21.79734627573547,0,26.968337612031537,65
2026-01-06 11:00:00,11,1,28.274251899224108,1,77.35512973731915,92
2026-01-06 12:00:00,12,1,23.75078514509558,0,38.83800304264117,61
2026-01-06 13:00:00,13,1,29.894369722540727,1,73.30422033852088,81
2026-01-06 14:00:00,14,1,24.322303063064787,0,56.17657258876769,78
2026-01-06 15:00:00,15,1,34.19973762007016,0,69.60244158448924,86
2026-01-06 16:00:00,16,1,24.86698683065505,0,79.04078979262786,84
2026-01-06 17:00:00,17,1,26.7117539351773,0,37.30432626912474,85
2026-01-06 18:00:00,18,1,31.25406886947868,0,77.66812912445558,116
2026-01-06 19:00:00,19,1,23.07654273426418,0,43.36891369414522,89
2026-01-06 20:00:00,20,1,28.90983973841652,0,43.130714284215344,90
2026-01-06 21:00:00,21,1,33.22857101712971,0,40.42322625527034,67
2026-01-06 22:00:00,22,1,21.57006706175509,0,52.48445644085511,78
2026-01-06 23:00:00,23,1,28.73853543412922,0,29.248702590709225,65
2026-01-07 00:00:00,0,2,29.039531176993695,1,53.22268912148067,78
2026-01-07 01:00:00,1,2,31.12729148710924,0,52.50228874460024,73
2026-01-07 02:00:00,2,2,23.052197156487672,0,65.7141087562922,76
2026-01-07 03:00:00,3,2,22.718173547662893,0,70.01899771625514,80
2026-01-07 04:00:00,4,2,30.08776626246759,1,46.42648101874544,60
2026-01-07 05:00:00,5,2,29.187938692932743,0,38.13999496108963,63
2026-01-07 06:00:00,6,2,29.001971401383507,0,35.56009383902567,65
2026-01-07 07:00:00,7,2,29.385792837987903,1,31.677430202292314,81
2026-01-07 08:00:00,8,2,25.279901113686037,1,23.45885493194149,86
2026-01-07 09:00:00,9,2,28.929014788644015,0,40.546878730082796,85
2026-01-07 10:00:00,10,2,29.172289893194726,0,36.21486152784699,73
2026-01-07 11:00:00,11,2,25.14259432789453,0,77.98504315198444,89
2026-01-07 12:00:00,12,2,35.46309804457903,1,53.462529575002634,74
2026-01-07 13:00:00,13,2,29.89533168364715,0,40.83662234183045,65
2026-01-07 14:00:00,14,2,23.234786011189406,0,54.82805605962176,71
2026-01-07 15:00:00,15,2,30.62621443453532,1,28.35180208074173,64
2026-01-07 16:00:00,16,2,24.101273319090716,0,46.642624952132174,69
2026-01-07 17:00:00,17,2,31.148338414969807,0,57.57405928526383,94
2026-01-07 18:00:00,18,2,32.634382316029615,0,49.33386990754708,89
2026-01-07 19:00:00,19,2,24.717270726593156,0,44.10672803925945,95
2026-01-07 20:00:00,20,2,31.85350451697729,0,79.63090333398189,110
2026-01-07 21:00:00,21,2,29.65112370774599,0,72.81888572893561,75
2026-01-07 22:00:00,22,2,31.28824063997796,0,57.40435748956641,77
2026-01-07 23:00:00,23,2,35.58717193061579,0,54.162641670936964,68
2026-01-08 00:00:00,0,3,27.018447535988518,1,57.23962878947504,79
2026-01-08 01:00:00,1,3,24.985055342570043,0,32.078726469345995,66
2026-01-08 02:00:00,2,3,24.44194228149791,1,43.70826459585912,72
2026-01-08 03:00:00,3,3,24.736758860138245,0,22.36757197345396,61
2026-01-08 04:00:00,4,3,27.691593162343583,1,48.5327622492096,71
2026-01-08 05:00:00,5,3,29.364607899266577,0,52.58147503745979,70
2026-01-08 06:00:00,6,3,29.106763197320078,0,33.664984166192575,62
2026-01-08 07:00:00,7,3,31.308732996144094,0,77.84173082993082,97
2026-01-08 08:00:00,8,3,28.052007567511627,1,74.56727665623453,103
2026-01-08 09:00:00,9,3,33.814136308629266,0,63.32859412735435,87
2026-01-08 10:00:00,10,3,26.941372667048174,0,52.00319772592175,68
2026-01-08 11:00:00,11,3,38.880676666358475,0,72.19814957886109,77
2026-01-08 12:00:00,12,3,30.502669391060024,1,27.839140629407773,64
2026-01-08 13:00:00,13,3,24.57136977433487,0,67.4305876564931,75
2026-01-08 14:00:00,14,3,23.71643000775555,0,27.489248838010898,60
2026-01-08 15:00:00,15,3,29.92988966097274,0,67.65263975296432,79
2026-01-08 16:00:00,16,3,27.106148858696596,1,36.546054095081416,73
2026-01-08 17:00:00,17,3,30.85600197636837,0,72.62543486109134,100
2026-01-08 18:00:00,18,3,29.89295049829418,0,76.64252562952387,99
2026-01-08 19:00:00,19,3,27.708684349372508,0,28.927758164306937,81
2026-01-08 20:00:00,20,3,24.61282512772638,0,47.760536303923615,91
2026-01-08 21:00:00,21,3,21.940611101256543,0,78.8592426897611,79
2026-01-08 22:00:00,22,3,26.213940191731915,0,49.004446158388795,65
2026-01-08 23:00:00,23,3,31.42559517729389,0,71.8128513508727,72
2026-01-09 00:00:00,0,4,28.856374976520815,0,55.32389132787919,69
2026-01-09 01:00:00,1,4,23.017044885152046,0,42.51979447517611,67
2026-01-09 02:00:00,2,4,28.692723703404727,0,37.147013331552216,67
2026-01-09 03:00:00,3,4,29.541269518915346,0,32.193385465165235,60
2026-01-09 04:00:00,4,4,24.46457025519547,0,65.70789148266184,74
2026-01-09 05:00:00,5,4,28.61490042378211,0,43.19243040938167,62
2026-01-09 06:00:00,6,4,28.232834873784,0,50.67652773204507,70
2026-01-09 07:00:00,7,4,23.428118808677507,0,49.53952880007091,85
2026-01-09 08:00:00,8,4,29.43114944139313,0,54.63674175398788,94
2026-01-09 09:00:00,9,4,30.243138105472937,0,71.93462873747313,89
2026-01-09 10:00:00,10,4,32.332204972701106,0,78.84436061500577,79
2026-01-09 11:00:00,11,4,32.215208208139614,1,44.45505251442901,74
2026-01-09 12:00:00,12,4,22.489322528171634,0,69.65113532637818,78
2026-01-09 13:00:00,13,4,24.24869984033951,0,65.87166767928306,89
2026-01-09 14:00:00,14,4,30.06014106883464,0,54.411737087334394,73
2026-01-09 15:00:00,15,4,30.055143803648836,0,77.36282861671599,75
2026-01-09 16:00:00,16,4,30.06019074522419,0,32.02847093170416,62
2026-01-09 17:00:00,17,4,43.41092596261888,0,26.555852618577283,76
2026-01-09 18:00:00,18,4,30.28356204277267,0,71.23771801732534,103
2026-01-09 19:00:00,19,4,32.54226256072239,0,46.34898899802489,89
2026-01-09 20:00:00,20,4,31.81600705397281,0,70.81813125242363,107
2026-01-09 21:00:00,21,4,30.60556500522319,0,73.5854123117249,76
2026-01-09 22:00:00,22,4,26.738923021438616,1,23.747455617144286,63
2026-01-09 23:00:00,23,4,31.03587688197307,0,73.00788577916364,76
2026-01-10 00:00:00,0,5,24.908699141849713,1,46.89914332216533,82
2026-01-10 01:00:00,1,5,27.052725573039965,0,50.62594934025393,68
2026-01-10 02:00:00,2,5,26.058545808683586,0,57.59555066559261,82
2026-01-10 03:00:00,3,5,28.32749655754529,0,75.58295640380521,84
2026-01-10 04:00:00,4,5,37.25863426669403,0,21.146965665785842,60
2026-01-10 05:00:00,5,5,20.530939229633006,1,48.610608099069026,76
2026-01-10 06:00:00,6,5,30.745040761498053,0,61.26332254583364,76
2026-01-10 07:00:00,7,5,21.549136515241393,1,63.362417461893706,90
2026-01-10 08:00:00,8,5,26.112272536842266,0,61.55194589222648,93
2026-01-10 09:00:00,9,5,32.35580238786947,1,28.066107764487313,90
2026-01-10 10:00:00,10,5,28.257120076381852,0,37.963735302300876,64
2026-01-10 11:00:00,11,5,23.689020888282776,0,41.52293152502081,59
2026-01-10 12:00:00,12,5,25.138785162960126,0,68.2662324607703,77
2026-01-10 13:00:00,13,5,30.7183909957387,0,36.72559234487318,73
2026-01-10 14:00:00,14,5,25.078533473131454,0,32.64229783203219,69
2026-01-10 15:00:00,15,5,28.8658343583279,0,77.44688114228578,80
2026-01-10 16:00:00,16,5,28.182287359615255,1,20.531797106808135,67
2026-01-10 17:00:00,17,5,25.39359860957673,0,79.8692513409187,105
2026-01-10 18:00:00,18,5,36.5757763573013,0,60.609277931443735,90
2026-01-10 19:00:00,19,5,30.535676089272044,0,69.70815796694703,98
2026-01-10 20:00:00,20,5,19.899429653369573,0,37.67716378077159,97
2026-01-10 21:00:00,21,5,28.74581725907771,0,20.8589166600236,56
2026-01-10 22:00:00,22,5,25.352854140926446,0,64.2721711136918,74
2026-01-10 23:00:00,23,5,31.409733339184896,0,70.04867582004054,76
2026-01-11 00:00:00,0,6,24.8299170462692,0,64.42856791721115,85
2026-01-11 01:00:00,1,6,27.541054234132403,0,28.571017238050317,69
2026-01-11 02:00:00,2,6,30.01994911592183,0,65.20567533541814,87
2026-01-11 03:00:00,3,6,31.463020776680487,0,66.13536692645846,75
2026-01-11 04:00:00,4,6,23.198814371776894,0,59.512430940203295,75
2026-01-11 05:00:00,5,6,26.661995056636208,0,65.96695596773517,68
2026-01-11 06:00:00,6,6,26.100218755356174,0,70.75528638066393,85
2026-01-11 07:00:00,7,6,25.386683069705153,0,56.8162468542475,86
2026-01-11 08:00:00,8,6,35.061816961124386,1,25.316282838180744,86
2026-01-11 09:00:00,9,6,29.61992684384382,0,49.25766858003265,84
2026-01-11 10:00:00,10,6,22.95646418265982,1,24.658960080296303,61
2026-01-11 11:00:00,11,6,31.671447788219105,0,44.45258186194585,63
2026-01-11 12:00:00,12,6,36.48862478805053,0,44.42638934753766,64
2026-01-11 13:00:00,13,6,32.12986104220459,0,23.960590648414495,56
2026-01-11 14:00:00,14,6,21.922520136183948,1,40.92923203816876,68
2026-01-11 15:00:00,15,6,26.063063708534994,0,26.65988592747889,64
2026-01-11 16:00:00,16,6,33.06764459674649,1,68.49411260055334,76
2026-01-11 17:00:00,17,6,25.169322137524876,1,76.86128155786824,111
2026-01-11 18:00:00,18,6,29.775277712584913,0,24.338988515476316,90
2026-01-11 19:00:00,19,6,31.098536213717345,0,77.30691243750209,103
2026-01-11 20:00:00,20,6,24.29227811368767,0,51.354595960204705,91
2026-01-11 21:00:00,21,6,27.7618985757528,0,37.973940677232434,64
2026-01-11 22:00:00,22,6,15.03493063972371,1,24.61172451656981,70
2026-01-11 23:00:00,23,6,23.90244943466284,1,50.03745608422507,75
2026-01-12 00:00:00,0,0,26.98972739442736,0,67.67093266944492,74
2026-01-12 01:00:00,1,0,23.008867272140602,0,62.42518863600189,77
2026-01-12 02:00:00,2,0,34.52964521572654,0,23.013560687838424,53
2026-01-12 03:00:00,3,0,22.27943448815747,0,24.37411012207421,63
2026-01-12 04:00:00,4,0,26.239822053212066,1,44.17239695795823,74
2026-01-12 05:00:00,5,0,28.522962309144365,0,37.717429642876596,63
2026-01-12 06:00:00,6,0,33.76509315626446,0,33.94305938336287,59
2026-01-12 07:00:00,7,0,22.256551395282244,0,36.86026993452282,80
2026-01-12 08:00:00,8,0,32.65265500861984,0,68.20896459781308,99
2026-01-12 09:00:00,9,0,28.04093224407835,0,75.75368321791123,106
2026-01-12 10:00:00,10,0,24.073965395808195,0,44.30616167165398,64
2026-01-12 11:00:00,11,0,29.84841389705308,0,74.36666012794981,82
2026-01-12 12:00:00,12,0,28.79623878229388,0,39.28974207487292,55
2026-01-12 13:00:00,13,0,25.59913249136482,1,48.586219180627495,71
2026-01-12 14:00:00,14,0,28.279208339960075,0,33.56173986895998,63
2026-01-12 15:00:00,15,0,26.45874561255296,0,58.428562530550636,68
2026-01-12 16:00:00,16,0,28.45406938100499,0,78.73886691048853,76
2026-01-12 17:00:00,17,0,30.648522698084186,0,56.20958576260272,94
2026-01-12 18:00:00,18,0,34.34406726458141,0,41.46884504681293,93
2026-01-12 19:00:00,19,0,23.048738004692602,0,58.869046759431704,97
2026-01-12 20:00:00,20,0,36.532133498625065,0,27.375240707923254,74
2026-01-12 21:00:00,21,0,20.19164880190999,0,73.31954481592392,68
2026-01-12 22:00:00,22,0,27.392859619857667,0,50.185037046790185,67
2026-01-12 23:00:00,23,0,30.353268825938308,0,46.960984522378524,71
2026-01-13 00:00:00,0,1,29.12396747094013,1,55.151887307211155,63
2026-01-13 01:00:00,1,1,25.509201920717626,0,57.487031767364144,70
2026-01-13 02:00:00,2,1,27.1675109985709,0,24.306548373590783,57
2026-01-13 03:00:00,3,1,26.02799626136467,0,60.95703327340414,81
2026-01-13 04:00:00,4,1,25.642540972223152,0,34.515900818931776,61
2026-01-13 05:00:00,5,1,31.3984083880841,0,62.83715795039539,77
2026-01-13 06:00:00,6,1,29.42806194386019,0,69.3520876630518,78
2026-01-13 07:00:00,7,1,25.228361618957383,1,68.23751045315122,91
2026-01-13 08:00:00,8,1,31.598399501733002,0,53.15005804447335,95
2026-01-13 09:00:00,9,1,29.229198083506436,0,51.21019353864507,91
2026-01-13 10:00:00,10,1,31.25144847535584,0,28.572557680364703,63
2026-01-13 11:00:00,11,1,30.518515367694448,0,66.52076902418813,96
2026-01-13 12:00:00,12,1,24.68401995631171,0,36.28456282680286,54
2026-01-13 13:00:00,13,1,25.759275839212123,0,49.80172536907679,78
2026-01-13 14:00:00,14,1,30.989174420493047,0,37.056445575651004,63
2026-01-13 15:00:00,15,1,30.44148106173386,1,28.029701779981586,67
2026-01-13 16:00:00,16,1,27.916393624143407,0,57.77346181350419,72
2026-01-13 17:00:00,17,1,28.469309533235126,0,23.25992208937423,82
2026-01-13 18:00:00,18,1,33.1106595831537,0,64.918714047572,98
2026-01-13 19:00:00,19,1,25.63371444465668,0,39.055207715666995,92
2026-01-13 20:00:00,20,1,30.18838952468015,0,20.00808158026912,75
2026-01-13 21:00:00,21,1,27.191229390264425,0,50.66774835423379,74
2026-01-13 22:00:00,22,1,27.129275187091118,0,22.811114511656186,57
2026-01-13 23:00:00,23,1,32.39510740794876,1,36.57017346925397,63
2026-01-14 00:00:00,0,2,31.30166539595212,0,62.41858924734297,72
2026-01-14 01:00:00,1,2,31.254038544002555,0,23.761377297311952,65
2026-01-14 02:00:00,2,2,33.22191522861732,1,70.36030954136014,80
2026-01-14 03:00:00,3,2,28.084015366531037,0,20.229195359514986,59
2026-01-14 04:00:00,4,2,30.727811885179854,0,34.809432152114134,60
2026-01-14 05:00:00,5,2,26.758932973626177,0,64.45424336912428,79
2026-01-14 06:00:00,6,2,29.296665409953768,0,38.97620898375841,69
2026-01-14 07:00:00,7,2,27.47942778252926,0,26.113543283960812,89
2026-01-14 08:00:00,8,2,28.387983859970873,1,41.61403512802568,90
2026-01-14 09:00:00,9,2,30.380628101747654,0,36.22359718307153,87
2026-01-14 10:00:00,10,2,24.72711726706611,0,70.56271412963329,78
2026-01-14 11:00:00,11,2,36.36954910274184,0,38.80087505510859,71
2026-01-14 12:00:00,12,2,23.975930474001192,0,67.33594830656043,73
2026-01-14 13:00:00,13,2,23.143245548849073,0,73.51232868864409,83
2026-01-14 14:00:00,14,2,32.63244349400027,0,46.02904517459177,67
2026-01-14 15:00:00,15,2,31.166650775851743,1,74.59658863126353,84
2026-01-14 16:00:00,16,2,30.49647926820862,0,42.63908323779157,67
2026-01-14 17:00:00,17,2,30.51338203705712,0,77.8447049894065,107
2026-01-14 18:00:00,18,2,27.95101290861234,0,25.357371471534375,84
2026-01-14 19:00:00,19,2,24.410982514056673,0,61.22115599019457,100
2026-01-14 20:00:00,20,2,28.303218232774906,0,49.62884242741572,102
2026-01-14 21:00:00,21,2,25.291353153951555,0,43.25892832733882,72
2026-01-14 22:00:00,22,2,31.900478933671003,0,57.96271272491605,77
2026-01-14 23:00:00,23,2,27.411770473991446,0,62.23142549805987,72
2026-01-15 00:00:00,0,3,24.698011212829954,0,20.261796179018546,53
2026-01-15 01:00:00,1,3,26.714456633388025,0,30.01718532483192,66
2026-01-15 02:00:00,2,3,29.6517258171025,1,62.78276303805912,84
2026-01-15 03:00:00,3,3,25.7451017887841,0,59.98312481469239,81
2026-01-15 04:00:00,4,3,24.711118417734273,0,77.96285030772063,78
2026-01-15 05:00:00,5,3,28.97474884596765,0,65.66226741504698,75
2026-01-15 06:00:00,6,3,28.97986628443489,1,77.04636246388029,77
2026-01-15 07:00:00,7,3,25.97222729851548,1,62.152430092088416,97
2026-01-15 08:00:00,8,3,26.11584677752671,0,37.883132518366594,90
2026-01-15 09:00:00,9,3,28.928199749430544,1,26.321895335051387,83
2026-01-15 10:00:00,10,3,22.207662634010703,0,66.90943180069613,79
2026-01-15 11:00:00,11,3,22.370144902493777,0,58.64895328855496,72
2026-01-15 12:00:00,12,3,25.126223114990257,0,22.891160743597773,60
2026-01-15 13:00:00,13,3,27.146211393152612,0,41.6030279540587,60
2026-01-15 14:00:00,14,3,29.243630262392017,0,77.40798892905717,81
2026-01-15 15:00:00,15,3,33.901424867798205,1,50.02406874261207,60
2026-01-15 16:00:00,16,3,31.43063849280808,0,45.96374816118228,67
2026-01-15 17:00:00,17,3,27.36024588014629,0,47.46197630955764,85
2026-01-15 18:00:00,18,3,27.923935168389246,0,32.53296344030982,94
2026-01-15 19:00:00,19,3,23.989882541448765,0,42.122430251887714,95
2026-01-15 20:00:00,20,3,27.92594745603044,0,42.188795359230596,94
2026-01-15 21:00:00,21,3,26.845365444319448,0,23.141301211248344,66
2026-01-15 22:00:00,22,3,29.29087424135236,0,66.0540577110751,71
2026-01-15 23:00:00,23,3,24.69107622579071,1,44.99026591423274,81
2026-01-16 00:00:00,0,4,30.077386056964688,0,69.3307932089854,82
2026-01-16 01:00:00,1,4,34.130955652010314,0,71.02088006719373,77
2026-01-16 02:00:00,2,4,27.56495940617257,0,32.71964328191949,68
2026-01-16 03:00:00,3,4,29.606846888395765,0,59.441208930207715,68
2026-01-16 04:00:00,4,4,30.76057596684445,0,48.3369082497789,65
2026-01-16 05:00:00,5,4,26.395118112456654,0,72.8094042752891,76
2026-01-16 06:00:00,6,4,28.89636992724167,1,32.94444075058725,65
2026-01-16 07:00:00,7,4,28.05036960312718,0,60.66879201860265,88
2026-01-16 08:00:00,8,4,28.39070439419533,1,56.46512733516335,103
2026-01-16 09:00:00,9,4,24.907960864578133,1,37.718088654309966,88
2026-01-16 10:00:00,10,4,28.09804069703577,0,28.196054219070355,63
2026-01-16 11:00:00,11,4,29.9919931649818,1,59.09838562863659,75
2026-01-16 12:00:00,12,4,33.804574431180164,0,64.31584748793983,66
2026-01-16 13:00:00,13,4,31.837083304340826,1,38.937640625800995,71
2026-01-16 14:00:00,14,4,36.61272983004623,0,58.68995624133883,63
2026-01-16 15:00:00,15,4,24.9306097484478,1,43.7078544566902,72
